timestamp,state,total_charging_stations,fast_chargers,slow_chargers,charging_sessions,energy_consumed_kwh,grid_load_mw,voltage_v,frequency_hz,transformer_load_percent,renewable_share_percent,hour,day_of_week,ev_population,charger_ev_ratio,peak_hour_flag,overload_risk
2024-01-06 22:00:00,Tripura,100,16,84,1188,13340.505795526959,5312.308262297107,231.95201171958132,49.94449809474543,40.79132988513467,35.15432155749238,22,5,7394,73.94,1,Low
2024-01-06 23:00:00,West Bengal,340,90,250,155,2004.8225733715005,8137.054719562355,226.98338217389144,49.920659414220246,54.9501108254996,13.151720729060614,23,5,30234,88.9235294117647,0,Low
2024-01-07 00:00:00,Madhya Pradesh,208,60,148,290,3588.7670680009664,5027.939485909546,229.9018110053666,50.02762449772086,43.00374171740985,29.76019439703178,0,6,5995,28.822115384615383,0,Low
2024-01-07 01:00:00,Madhya Pradesh,411,70,341,190,2435.981195761438,8886.32201598753,228.58029094558734,50.02005961081635,61.65440128424862,32.49414449829463,1,6,11117,27.048661800486617,0,Medium
2024-01-07 02:00:00,Tripura,686,227,459,201,1928.4900641180025,4818.893912821374,226.407963672154,50.04474621884722,41.759885583572135,24.068221414194326,2,6,36541,53.2667638483965,0,Low
2024-01-07 03:00:00,Tripura,195,59,136,291,2033.7377185344526,4879.449093613894,229.59870476896228,50.054663545272994,37.88357933916773,13.030068435249746,3,6,3352,17.18974358974359,0,Low
2024-01-07 04:00:00,Manipur,468,127,341,209,2778.339475439491,4965.386933520003,227.2645235130645,50.008178666779436,32.59366542804941,17.354311430005644,4,6,4858,10.38034188034188,0,Low
2024-01-07 05:00:00,Rajasthan,603,142,461,216,3114.44331872732,3283.547642359077,235.21304417818243,49.97400733042256,27.50220288433685,20.175220973993916,5,6,31507,52.250414593698174,0,Low
2024-01-07 06:00:00,Gujarat,670,111,559,281,3762.243776481444,7395.055097322697,221.56375288273463,49.93734376058995,52.975229245369114,32.77201025280411,6,6,7204,10.75223880597015,0,Low
2024-01-07 07:00:00,West Bengal,691,196,495,677,5441.900032893722,7321.683402231574,231.6544011610723,50.041676448080445,55.29210538563842,19.595018890191902,7,6,9033,13.072358900144717,0,Low
2024-01-07 08:00:00,Goa,179,62,117,458,8217.090841653146,6490.866458383494,234.34221755370498,49.910198550675844,42.69484275721292,48.27495811796659,8,6,11026,61.597765363128495,0,Low
2024-01-07 09:00:00,Manipur,360,92,268,695,7293.996139534574,9308.645107307608,229.89990550327786,50.0191805985394,67.22821639871447,10.392305090794085,9,6,29801,82.78055555555555,0,Medium
2024-01-07 10:00:00,Chhattisgarh,297,76,221,535,6298.262731927053,7793.099816019318,230.96024558245017,49.984544176789875,52.580700940380794,42.173043361363774,10,6,10215,34.39393939393939,0,Low
2024-01-07 11:00:00,Arunachal Pradesh,558,87,471,200,1684.0926817681914,5680.954852300634,220.8189731344835,50.02539956634563,41.53297170111878,25.124114322717606,11,6,36535,65.47491039426524,0,Low
2024-01-07 12:00:00,Nagaland,360,65,295,192,3436.4264049989883,9113.57470421567,230.40914679273783,49.99505551734044,65.80631157511777,44.508844420028126,12,6,8129,22.580555555555556,0,Medium
2024-01-07 13:00:00,Goa,116,35,81,63,381.27289281897555,5871.26125135613,232.68254921785203,49.955076600910445,42.12907626489628,48.90245903869617,13,6,29437,253.76724137931035,0,Low
2024-01-07 14:00:00,Tripura,302,97,205,213,2744.041145136017,4144.786172322709,231.43458714336163,49.99421889425213,36.9836270278243,34.98380986257679,14,6,36232,119.97350993377484,0,Low
2024-01-07 15:00:00,Arunachal Pradesh,586,115,471,222,2695.942240593019,9938.355128072539,220.9879554625289,49.96767352394038,73.58037885740752,24.778025988480955,15,6,35762,61.027303754266214,0,Medium
2024-01-07 16:00:00,Goa,92,25,67,109,1061.9190765277983,5792.4258881140295,223.34385103642964,50.01391645306101,39.5508008893681,26.80707141584891,16,6,27026,293.7608695652174,0,Low
2024-01-07 17:00:00,Telangana,512,177,335,132,952.8607256717974,3628.008700359572,226.45436807549044,50.04272303133973,23.58084367747995,36.12281250061937,17,6,32503,63.482421875,0,Low
2024-01-07 18:00:00,Bihar,664,129,535,500,6498.926348501571,5543.775345506281,232.49763492547703,50.11443410343988,40.989646083400444,10.881966953308975,18,6,32871,49.50451807228916,1,Low
2024-01-07 19:00:00,Assam,568,144,424,925,6752.067920354849,6449.551322349416,228.8366404574,49.947676102868776,52.923289768969475,31.196670340098752,19,6,24522,43.17253521126761,1,Low
2024-01-07 20:00:00,Uttar Pradesh,472,129,343,412,2124.9188689926923,5018.010203196791,229.92345075413502,50.02896457498005,32.48897300299677,29.65817700381618,20,6,5298,11.224576271186441,1,Low
2024-01-07 21:00:00,Rajasthan,357,72,285,1028,11664.854555159045,4872.74065285789,235.84108860908432,49.95685473306248,36.94556231808786,21.91497283155962,21,6,26535,74.32773109243698,1,Low
2024-01-07 22:00:00,Goa,603,185,418,796,5357.784503234948,4351.846707602766,232.3252273050759,50.008332641428176,38.21787126456468,8.438758674712314,22,6,24061,39.90215588723051,1,Low
2024-01-07 23:00:00,Nagaland,281,68,213,252,2883.1010909381766,5906.042368938209,222.4528904329662,49.986213637376636,50.52688066291987,25.277884552839105,23,6,31686,112.76156583629893,0,Low
2024-01-08 00:00:00,Chhattisgarh,465,161,304,136,1882.6427136403686,3400.51030421669,231.18480707856023,49.97725898420558,20.3706243558136,8.206552749436637,0,0,35979,77.3741935483871,0,Low
2024-01-08 01:00:00,Mizoram,694,174,520,281,2695.42739525804,5300.549069013587,236.00206953972213,49.96715528605143,42.781623944724686,13.333800554036056,1,0,28638,41.26512968299712,0,Low
2024-01-08 02:00:00,Uttar Pradesh,310,80,230,57,481.39940338882803,3192.2147272163897,234.98023842902907,49.962160245571525,27.17148729864531,22.187283784380316,2,0,26038,83.99354838709678,0,Low
2024-01-08 03:00:00,Mizoram,431,87,344,154,2059.0963155893437,6835.314932744108,226.7824088480993,50.04639200640406,58.523233031412104,32.08467153363449,3,0,39571,91.81206496519721,0,Low
2024-01-08 04:00:00,Meghalaya,337,92,245,275,1832.9422932591651,5587.872541961489,224.77595402989482,49.9016821705312,41.50445014514171,32.58228121225365,4,0,27913,82.82789317507418,0,Low
2024-01-08 05:00:00,Punjab,463,155,308,221,1672.3327173676,9385.274301464886,223.29723409998087,50.04565001101371,74.2768776664213,43.76164983635462,5,0,11236,24.26781857451404,0,Medium
2024-01-08 06:00:00,Kerala,282,72,210,198,2933.4779245929203,6382.17648091898,232.45487475819127,50.03674388930249,52.233686561202866,34.52728269564822,6,0,29427,104.35106382978724,0,Low
2024-01-08 07:00:00,Sikkim,284,57,227,715,4578.3368276388865,8369.086112811114,224.0195138408781,49.99801305475969,59.914941060582585,23.603740218286767,7,0,27544,96.98591549295774,0,Low
2024-01-08 08:00:00,Andhra Pradesh,564,118,446,268,1868.0676906114547,3870.6984445188964,235.00976133895884,50.01025133435309,29.15485371609941,12.238167828098579,8,0,36995,65.59397163120568,0,Low
2024-01-08 09:00:00,Haryana,178,53,125,764,13670.656436801877,4305.446697110511,236.4399123690097,49.97885940194572,28.81372521307999,29.97882271860288,9,0,37235,209.18539325842696,0,Low
2024-01-08 10:00:00,Maharashtra,280,76,204,315,3030.299808768103,8738.54249139778,229.3299141666354,50.00073440973646,68.83302205326271,6.589010972310758,10,0,27332,97.61428571428571,0,Medium
2024-01-08 11:00:00,Maharashtra,63,18,45,69,638.2576598552569,4097.416352327113,233.61190678913886,49.98135834239541,39.212274723888086,21.573928872808175,11,0,10096,160.25396825396825,0,Low
2024-01-08 12:00:00,Bihar,69,21,48,276,1874.5085621833368,7862.094031503446,227.9190299863493,49.94096089686748,57.192721381037245,44.3418111774607,12,0,36560,529.8550724637681,0,Low
2024-01-08 13:00:00,Maharashtra,564,91,473,235,2890.335416216345,7112.620660913197,238.1546459063147,50.04782201741738,57.87926828744866,17.141932405769644,13,0,29231,51.82801418439716,0,Low
2024-01-08 14:00:00,Odisha,368,60,308,201,1878.364726752807,8655.078839780272,234.7391290141861,50.03410172250219,64.58102755934037,24.808954907997077,14,0,29911,81.27989130434783,0,Medium
2024-01-08 15:00:00,Tamil Nadu,162,38,124,195,1916.5547747481708,3593.795588281579,233.08835184132874,50.03491249568889,31.674205938360252,18.474957972134902,15,0,12948,79.92592592592592,0,Low
2024-01-08 16:00:00,Mizoram,247,68,179,289,2114.6945181607384,8032.578897349046,231.51890154745251,49.93116542296809,67.07026427800145,12.438234993657854,16,0,28772,116.48582995951416,0,Medium
2024-01-08 17:00:00,Sikkim,612,206,406,84,889.1852395109172,9176.311753392214,228.1558488520373,50.02008856412793,72.58473359973719,25.61840990320517,17,0,26701,43.62908496732026,0,Medium
2024-01-08 18:00:00,Bihar,687,203,484,1040,15748.480617574984,3881.204426695334,228.62885821472736,49.95003436211749,36.56223463342637,26.24271953886492,18,0,23752,34.57350800582242,1,Low
2024-01-08 19:00:00,Telangana,667,137,530,619,5313.717657859909,5424.486370752617,224.6537470302392,49.90317406327459,46.41817276395187,17.066255904298103,19,0,31008,46.488755622188904,1,Low
2024-01-08 20:00:00,Bihar,668,108,560,649,7986.533654077449,5940.64313251186,235.35562286892326,49.96359216119661,38.72953439366577,15.655293919012342,20,0,8427,12.615269461077844,1,Low
2024-01-08 21:00:00,Karnataka,197,34,163,598,6048.663559185361,9273.47862725521,232.7123193075012,50.062717843428636,68.65635002124932,49.07978781717906,21,0,28728,145.82741116751268,1,Medium
2024-01-08 22:00:00,Assam,648,122,526,704,7765.910118171652,10367.23730742076,221.92434092047245,50.058236967722856,70.76313182632444,11.806107293072056,22,0,24759,38.208333333333336,1,Medium
2024-01-08 23:00:00,Jharkhand,376,107,269,338,3989.7796645789663,4073.7821030845225,232.14408250165286,50.034655280363154,25.113469021960903,36.85257937533959,23,0,21508,57.202127659574465,0,Low
2024-01-09 00:00:00,Arunachal Pradesh,543,131,412,114,1205.230470610245,4077.9173926523845,224.37853702897084,50.03250951903654,25.591419029677958,43.78941087819225,0,1,13222,24.349907918968693,0,Low
2024-01-09 01:00:00,Gujarat,135,28,107,343,5310.753729241231,6489.079143178706,226.77017910437732,49.960040399667484,43.821160609903764,19.85967791921739,1,1,31073,230.17037037037036,0,Low
2024-01-09 02:00:00,Punjab,263,40,223,281,4611.7132754894055,9381.872984660704,228.19763297897703,50.025570775046496,68.78196862457699,49.32453452633938,2,1,29618,112.61596958174906,0,Medium
2024-01-09 03:00:00,Arunachal Pradesh,303,66,237,93,1116.2904737248316,6559.087556240031,231.49376454182843,49.96241044749524,54.18217281071789,22.118900337840305,3,1,33158,109.43234323432343,0,Low
2024-01-09 04:00:00,Chhattisgarh,356,67,289,317,3741.641410153529,5263.5657065920295,231.81285407513244,50.068421097723636,42.115634167483336,40.906137182715234,4,1,21538,60.5,0,Low
2024-01-09 05:00:00,Manipur,287,73,214,91,984.5142783988167,6977.54134350441,231.90039354220886,49.944069033278325,50.286092074541656,45.373385343407854,5,1,2398,8.35540069686411,0,Low
2024-01-09 06:00:00,Haryana,535,95,440,178,967.2496545336861,5688.251873292981,233.90899655656455,50.02838433754673,40.327800445780525,40.936697257223805,6,1,6406,11.973831775700935,0,Low
2024-01-09 07:00:00,Himachal Pradesh,573,170,403,265,4730.093083524604,6609.51288211921,231.83761151254686,49.96918897232967,47.05597427664471,49.86851706867478,7,1,2029,3.5410122164048867,0,Low
2024-01-09 08:00:00,Uttarakhand,296,52,244,786,4880.585510648558,3834.3491137167466,227.4894849795056,50.027934548301666,28.07361484840608,48.805582548927795,8,1,12239,41.347972972972975,0,Low
2024-01-09 09:00:00,Himachal Pradesh,421,140,281,460,6842.302812485498,10284.458966569418,231.38354521952493,50.03660702817425,73.17133311467254,16.44448915302425,9,1,9846,23.387173396674584,0,Medium
2024-01-09 10:00:00,Kerala,525,133,392,526,3402.3056591156046,4031.0562748228185,227.0081609488489,50.082052331486445,37.37365722004533,38.28520853270437,10,1,29509,56.20761904761905,0,Low
2024-01-09 11:00:00,Uttar Pradesh,124,34,90,225,2813.4554624981934,8346.48386336962,232.1466551090995,50.019122070890965,58.42736499979194,6.400201996281096,11,1,28016,225.93548387096774,0,Low
2024-01-09 12:00:00,Meghalaya,115,24,91,297,1753.8844730550486,4461.770060231716,227.98966627741666,50.02621323388216,39.425403023156356,17.567423980448467,12,1,10294,89.51304347826087,0,Low
2024-01-09 13:00:00,Bihar,491,123,368,343,3321.9246990694196,3753.937846388857,227.48427374049209,50.07219983327873,33.202572755833046,45.66235299560578,13,1,24452,49.80040733197556,0,Low
2024-01-09 14:00:00,Gujarat,442,135,307,256,2146.234661979658,9555.165214940807,233.36286850601365,50.09499409674476,64.91602214492227,25.117499471289143,14,1,3097,7.006787330316742,0,Medium
2024-01-09 15:00:00,Maharashtra,661,149,512,239,2376.9045056510627,10028.802299574616,229.06232939972563,49.952871730427844,67.26467226738977,38.29568543451187,15,1,4749,7.184568835098336,0,Medium
2024-01-09 16:00:00,Goa,132,45,87,324,5010.267344056139,3385.2458892031814,234.4433137677548,49.97366222836725,23.403145756246673,44.27392278047576,16,1,4993,37.82575757575758,0,Low
2024-01-09 17:00:00,Telangana,486,125,361,335,1875.8681226821207,7238.195459435699,234.14981086535687,49.97235824826894,47.81500923365222,15.185817245366867,17,1,27457,56.49588477366255,0,Low
2024-01-09 18:00:00,Himachal Pradesh,117,38,79,913,12491.173785214218,7882.9509907516895,229.47775390731263,49.9915589138405,63.22546697158635,6.560162002691749,18,1,1278,10.923076923076923,1,Medium
2024-01-09 19:00:00,Maharashtra,611,161,450,1060,6176.971729969931,9667.61460069997,225.36323432904712,50.011918449136736,65.46224927735012,45.93320687464666,19,1,26134,42.772504091653026,1,Medium
2024-01-09 20:00:00,Mizoram,531,172,359,464,2471.6562923285087,8232.353192914961,224.39788670044192,49.99450311423149,58.91475830338314,12.417110390604293,20,1,17289,32.559322033898304,1,Low
2024-01-09 21:00:00,Haryana,582,160,422,1187,18107.007734323604,8426.838928243773,225.9425516113324,50.01943600615255,58.70447333254495,40.403765081949665,21,1,9270,15.927835051546392,1,Low
2024-01-09 22:00:00,Sikkim,541,183,358,561,6253.83878958993,10335.682189988063,226.88197282535396,49.92256185389384,82.1985015914102,5.131446467961291,22,1,7216,13.33826247689464,1,High
2024-01-09 23:00:00,Kerala,311,49,262,185,1499.450268266636,6435.492422764963,222.9252369464178,49.87034269078291,50.30559845569591,26.13846933458077,23,1,18339,58.967845659163984,0,Low
2024-01-10 00:00:00,Madhya Pradesh,98,14,84,239,3784.1161410666496,9098.672288282069,228.45058963178124,49.910287138474494,66.56859367293345,14.832942545935863,0,2,31837,324.8673469387755,0,Medium
2024-01-10 01:00:00,Karnataka,431,88,343,86,748.1406533709194,8796.246681237732,235.19119796432878,50.00431837835367,66.4520267513786,6.335070037913292,1,2,22707,52.68445475638051,0,Medium
2024-01-10 02:00:00,Karnataka,543,189,354,176,1508.5857303886607,5902.832529183525,220.98430161872028,49.92079320284972,50.777254532516366,37.13146900100854,2,2,7088,13.05340699815838,0,Low
2024-01-10 03:00:00,Meghalaya,350,102,248,299,4299.056344450142,9279.363520386887,228.11502420416483,50.028788989133325,71.26054953243431,41.0159695560533,3,2,25495,72.84285714285714,0,Medium
2024-01-10 04:00:00,Nagaland,534,93,441,133,2221.6554725004153,5936.078107509464,235.6724026004216,49.95937975005051,43.59068780203283,34.07432787522784,4,2,35110,65.74906367041199,0,Low
2024-01-10 05:00:00,Karnataka,315,78,237,100,1687.273031849108,7368.014278413734,231.90769281294666,50.03182981629109,49.43704966329631,45.61039882786288,5,2,30873,98.00952380952381,0,Low
2024-01-10 06:00:00,Assam,399,71,328,130,1824.351211512371,6831.4488960600265,225.82022960209653,49.99485614779542,49.78659476920627,45.95605865519604,6,2,37937,95.08020050125313,0,Low
2024-01-10 07:00:00,Mizoram,176,38,138,528,8245.98806236185,3894.091883498658,235.23971030876072,49.98323021386131,28.873409987542267,8.492659012914839,7,2,35388,201.0681818181818,0,Low
2024-01-10 08:00:00,Rajasthan,683,183,500,613,9427.292933590752,9247.356615677949,220.9034603566764,49.965340658638176,69.7855284537542,21.702759054693242,8,2,1641,2.402635431918009,0,Medium
2024-01-10 09:00:00,Bihar,429,123,306,539,3864.189433303161,6444.905369235453,225.17797872694155,49.978492168220406,41.41675475026807,34.06200738289179,9,2,2511,5.853146853146853,0,Low
2024-01-10 10:00:00,Assam,476,108,368,724,7475.427158753924,5757.722465443755,234.8242581654873,50.08077914117741,41.595494961847066,14.805164941474555,10,2,30004,63.03361344537815,0,Low
2024-01-10 11:00:00,Bihar,674,120,554,116,2033.7382499334951,5782.246990900602,224.50927260984577,49.981909433038375,36.65204566564138,39.029612627757956,11,2,2669,3.959940652818991,0,Low
2024-01-10 12:00:00,Chhattisgarh,219,49,170,84,1390.13681016108,7287.80013535623,222.3016674036334,49.925686148502486,52.16152181636209,29.363342330641334,12,2,3736,17.059360730593607,0,Low
2024-01-10 13:00:00,Himachal Pradesh,354,90,264,91,1433.1221140011637,8035.896070009223,230.152477523768,49.93389503400276,62.56006746570377,15.57667466617213,13,2,638,1.8022598870056497,0,Medium
2024-01-10 14:00:00,Gujarat,548,100,448,329,5920.775940374844,4316.850441643895,227.39049092908422,50.028240707484144,37.570470953643415,38.05600654046359,14,2,35419,64.63321167883211,0,Low
2024-01-10 15:00:00,Sikkim,214,63,151,57,314.2395138721564,6374.422262407787,222.37739356690412,50.012046249864476,54.99202029610976,45.92545749217589,15,2,25342,118.42056074766356,0,Low
2024-01-10 16:00:00,Sikkim,608,196,412,198,2909.843739425929,7003.657355822217,230.80678962321255,49.980260121853796,52.02785512862652,6.550756674125,16,2,14393,23.67269736842105,0,Low
2024-01-10 17:00:00,Mizoram,196,49,147,157,1771.6345768211922,9170.432657601816,221.13483765896558,50.0630960750357,64.7898437443296,14.145039098873927,17,2,14027,71.56632653061224,0,Medium
2024-01-10 18:00:00,Tamil Nadu,448,121,327,1103,12574.455057736948,7923.353204631918,235.9697812999414,49.98315510872082,63.063296952905894,30.808802815500798,18,2,33632,75.07142857142857,1,Medium
2024-01-10 19:00:00,Assam,97,33,64,515,2596.208746247798,7893.388180917366,224.8838611692835,49.960278697326565,56.05983034947397,16.522140429722945,19,2,26018,268.22680412371136,1,Low
